Station ID,Latitude,Longitude,DC Fast Count,City,ZIP,County
167508,36.666235,-121.810802,1,Marina,93933,Monterey County
167524,36.41501,-121.32015,4,Soledad,93960,Monterey County
167525,34.05713,-117.17875,4,Redlands,92373,San Bernardino County
167543,37.73241,-122.48944,3,San Francisco,94132,San Francisco County
167578,38.869525,-121.303081,8,Lincoln,95648,Placer County
167781,34.606457,-118.150932,20,Palmdale,93551,Los Angeles County
167895,38.29122,-122.4587,4,Sonoma,95476,Sonoma County
168081,37.89661,-122.05708,3,Walnut Creek,94596,Contra Costa County
168097,36.834846,-121.390182,1,Hollister,95023,San Benito County
168109,37.78269,-121.97348,3,San Ramon,94583,Contra Costa County
168129,36.707535,-119.776604,1,Fresno,93706,Fresno County
168166,33.912936,-117.260825,1,Moreno Valley,92553,Riverside County
168207,33.12819,-117.32123,3,Carlsbad,92008,San Diego County
168281,38.347998,-120.7766,8,Jackson,95642,Amador County
168412,38.116053,-121.259095,2,Lodi,95240,San Joaquin County
168491,33.81521,-116.54636,4,Palm Springs,92264,Riverside County
168516,38.913263,-120.003719,1,South Lake Tahoe,96150,El Dorado County
169300,33.976901,-118.417884,14,"Playa Vista, CA",90094,Los Angeles County
169301,37.417306,-121.956825,16,San Jose,95134,Santa Clara County
169323,34.139958,-118.128446,4,Pasadena,91125,Los Angeles County
169324,34.134066,-118.126363,4,Pasadena,91125,Los Angeles County
169354,34.03118,-118.12415,3,Montebello,90640,Los Angeles County
169410,36.77166,-119.8633,4,Fresno,93722,Fresno County
169435,36.82196,-119.77134,4,Fresno,93710,Fresno County
169452,33.898988,-117.556885,1,Corona,92879,Riverside County
169467,36.639154,-120.625877,56,Firebaugh,93622,Fresno County
169468,37.324798,-122.036974,28,Cupertino,95014,Santa Clara County
169469,34.424815,-117.385845,20,Hesperia,92345,San Bernardino County
169470,32.819686,-117.179721,16,San Diego,92111,San Diego County
169471,37.502176,-121.967456,16,Fremont,94538,Alameda County
169472,36.448917,-119.486685,16,Traver,93673,Tulare County
169473,37.36063,-118.396576,12,Bishop,93514,Inyo County
169474,38.671345,-121.723886,8,Woodland,95776,Yolo County
169529,37.54004,-122.3029,4,San Mateo,94403,San Mateo County
169532,33.748783,-117.865797,20,Santa Ana,92701,Orange County
169534,37.840281,-122.294041,12,Emeryville,94608,Alameda County
169536,37.794181,-122.272388,12,Oakland,94607,Alameda County
169537,36.832117,-119.908476,12,Fresno,93722,Fresno County
169546,36.924196,-120.026783,10,Madera,93637,Madera County
169836,37.984877,-121.336342,12,Stockton,95207,San Joaquin County
169859,36.569094,-121.951482,1,Del Monte Forest,93953,Monterey County
169916,40.00969,-123.79012,4,Garberville,95542,Humboldt County
169958,34.0509,-118.08359,4,Rosemead,91770,Los Angeles County
169965,37.001203,-121.554056,12,Gilroy,95020,Santa Clara County
169966,33.689788,-117.769036,8,Irvine,92604,Orange County
170044,36.737317,-119.80961,2,Fresno,93706,Fresno County
170047,36.719523,-119.801991,2,Fresno,93706,Fresno County
170188,39.151512,-123.194658,1,Ukiah,95482,Mendocino County
170201,33.88727,-118.31617,3,Gardena,90247,Los Angeles County
170202,33.64218,-117.59864,3,Rancho Santa Margarita,92688,Orange County
170204,33.70354,-117.88674,3,Santa Ana,92704,Orange County
170205,37.89389,-122.53033,3,Mill Valley,94941,Marin County
170206,36.25414,-120.23752,6,Coalinga,93210,Fresno County
170207,34.06331,-118.23718,3,Los Angeles,90012,Los Angeles County
170298,32.74757,-117.12678,4,San Diego,92104,San Diego County
170303,33.80387,-117.89161,4,Anaheim,92805,Orange County
170314,38.94503,-119.96981,4,South Lake Tahoe,96150,El Dorado County
170330,36.97527,-120.0818,6,Madera,93637,Madera County
170331,36.57693,-119.63377,4,Selma,93662,Fresno County
170337,38.1031,-122.571,8,Novato,94947,Marin County
170351,39.40408,-123.3501,4,Willits,95490,Mendocino County
170352,37.5193,-122.27482,3,Belmont,94002,San Mateo County
170353,37.38815,-121.8585,3,San Jose,95132,Santa Clara County
170354,40.45346,-122.28927,4,Anderson,96007,Shasta County
170356,32.79327,-115.56768,4,El Centro,92243,Imperial County
170380,33.984811,-117.373566,3,Riverside,92501,Riverside County
170388,33.662682,-117.902383,1,Costa Mesa,92626,Orange County
170436,36.329342,-121.24552,12,Greenfield,93927,Monterey County
170437,34.03588,-118.683845,8,Malibu,90265,Los Angeles County
170472,37.35818,-121.84269,4,San Jose,95116,Santa Clara County
170525,37.944971,-122.523121,14,Greenbrae,94904,Marin County
170688,37.78365,-122.4313,3,San Francisco,94115,San Francisco County
170689,33.80336,-117.835,4,Orange,92867,Orange County
170690,34.83871,-114.60962,4,Needles,92363,San Bernardino County
170695,34.266405,-118.526496,24,Granada Hills,91344,Los Angeles County
170696,33.68459,-117.851932,40,Irvine,92614,Orange County
170745,33.78777,-117.94144,4,GARDEN GROVE,92840,Orange County
170853,34.033121,-118.022221,4,Whittier,90601,Los Angeles County
170936,37.3141570156788,-122.058058111111,2,Cupertino,95014,Santa Clara County
170948,37.3838212839245,-122.032087322016,2,Sunnyvale,94087,Santa Clara County
170950,37.409732,-121.957668,4,San Jose,95134,Santa Clara County
170952,37.5337545387796,-122.271007318164,1,Belmont,94002,San Mateo County
171253,38.57301,-121.579305,1,West Sacramento,95691,Yolo County
171391,34.10325,-117.82342,4,San Dimas,91773,Los Angeles County
171392,38.25744,-122.65122,4,Petaluma,94952,Sonoma County
171396,34.06601,-118.13393,4,Monterey Park,91754,Los Angeles County
171414,36.60415,-121.92102,4,Pacific Grove,93950,Monterey County
171424,33.72481,-116.40206,4,Palm Desert,92260,Riverside County
171463,37.969792,-122.058611,16,Concord,94520,Contra Costa County
171464,38.542542,-121.725807,16,Davis,95618,Yolo County
171468,37.533219,-122.327475,12,San Mateo,94403,San Mateo County
174168,33.645974,-117.745255,1,Irvine,92618,Orange County
174170,33.698877,-117.740513,1,Irvine,92620,Orange County
174177,33.607069,-117.826867,1,Newport Beach,92657,Orange County
174178,33.607054,-117.826813,1,Newport Beach,92657,Orange County
174741,33.765443,-118.195555,1,Long Beach,90802,Los Angeles County
174815,35.277539,-116.056714,1,Baker,92309,San Bernardino County
174816,35.27749,-116.056716,1,Baker,92309,San Bernardino County
174955,34.034964,-117.306911,1,Grand Terrace,92313,San Bernardino County
175018,33.759273,-118.078935,1,Seal Beach,90740,Orange County
175318,37.484657,-122.206847,1,Redwood City,94063,San Mateo County
175399,33.72327,-117.789229,1,Irvine,92602,Orange County
175400,33.723292,-117.789209,1,Irvine,92602,Orange County
175440,32.618024,-117.035028,1,Chula Vista,91911,San Diego County
175446,32.617999,-117.035052,1,Chula Vista,91911,San Diego County
175451,32.827904,-116.900442,1,El Cajon,92021,San Diego County
175528,33.730881,-116.382042,1,Palm Desert,92260,Riverside County
175535,33.176769,-117.35243,1,Oceanside,92054,San Diego County
175596,32.660075,-117.075133,1,National City,91950,San Diego County
175600,32.660111,-117.075154,1,National City,91950,San Diego County
175604,33.758039,-118.143125,1,Long Beach,90803,Los Angeles County
175605,33.758003,-118.143029,1,Long Beach,90803,Los Angeles County
175632,33.923539,-117.56139,1,Norco,92860,Riverside County
175708,35.400626,-119.397756,1,Buttonwillow,93206,Kern County
175709,35.400599,-119.397782,1,Buttonwillow,93206,Kern County
175710,35.400607,-119.397779,1,Buttonwillow,93206,Kern County
175740,34.846372,-117.083863,1,Barstow,92311,San Bernardino County
175742,34.846389,-117.083864,1,Barstow,92311,San Bernardino County
175743,34.846392,-117.083868,1,Barstow,92311,San Bernardino County
175768,34.8569,-117.091244,1,Barstow,92311,San Bernardino County
175769,34.856869,-117.091241,1,Barstow,92311,San Bernardino County
175770,41.529301,-124.038416,1,Klamath,95548,Del Norte County
175813,36.305379,-119.791515,1,Lemoore,93245,Kings County
175819,33.723684,-117.793094,1,Tustin,92782,Orange County
175820,33.723731,-117.793155,1,Tustin,92782,Orange County
175822,34.12058,-117.210689,1,Highland,92346,San Bernardino County
175829,33.785478,-117.889352,1,Orange,92868,Orange County
175830,33.785514,-117.8895,1,Orange,92868,Orange County
175831,33.785466,-117.889251,1,Orange,92868,Orange County
175886,33.74753,-117.877779,1,Santa Ana,92703,Orange County
175888,33.441347,-117.627427,1,San Clemente,92672,Orange County
175889,33.441534,-117.627741,1,San Clemente,92672,Orange County
175890,33.441413,-117.627587,1,San Clemente,92672,Orange County
175891,33.441506,-117.627684,1,San Clemente,92672,Orange County
175894,33.441472,-117.627649,1,San Clemente,92672,Orange County
175989,33.56016,-117.20968,1,Murrieta,92562,Riverside County
175991,33.560055,-117.20956,1,Murrieta,92562,Riverside County
175993,33.55696,-117.21148,1,Murrieta,92562,Riverside County
175994,33.556976,-117.2115,1,Murrieta,92562,Riverside County
175995,33.691879,-117.892522,1,Costa Mesa,92626,Orange County
175996,33.691845,-117.892522,1,Costa Mesa,92626,Orange County
175997,33.691813,-117.892522,1,Costa Mesa,92626,Orange County
176036,36.85153,-119.788896,1,Fresno,93720,Fresno County
176037,36.851532,-119.788865,1,Fresno,93720,Fresno County
176101,32.873711,-117.237308,1,La Jolla,92093,San Diego County
176135,34.06735,-117.71904,1,Pomona,91767,Los Angeles County
176156,33.774472,-117.976905,1,Garden Grove,92841,Orange County
176157,33.774495,-117.976893,1,Garden Grove,92841,Orange County
176170,38.480049,-122.73637,1,Santa Rosa,95403,Sonoma County
176216,33.45088,-117.607554,1,San Clemente,92673,Orange County
176217,33.450818,-117.607641,1,San Clemente,92673,Orange County
176218,33.840288,-117.95855,1,Anaheim,92801,Orange County
176293,34.040966,-118.049972,1,South El Monte,91733,Los Angeles County
176312,33.610626,-117.731351,1,Laguna Woods,92637,Orange County
176313,33.610588,-117.731304,1,Laguna Woods,92637,Orange County
176333,39.085081,-120.955402,1,Colfax,95713,Placer County
176335,33.851503,-117.857821,1,Anaheim,92806,Orange County
176397,34.246575,-118.606468,1,Chatsworth,91311,Los Angeles County
176407,37.331935,-119.65872,1,Oakhurst,93644,Madera County
176408,37.331907,-119.658741,1,Oakhurst,93644,Madera County
176729,33.647872,-117.739158,1,Irvine,92618,Orange County
176975,37.267146,-121.955434,1,Campbell,95008,Santa Clara County
177573,33.844204,-118.010414,1,Buena Park,90620,Orange County
177629,37.653343,-122.381065,1,South San Francisco,94080,San Mateo County
177769,37.658831,-122.382928,1,South San Francisco,94080,San Mateo County
177878,33.601946,-116.152294,1,Thermal,92274,Riverside County
178166,34.921768,-120.423747,1,Santa Maria,93455,Santa Barbara County
178355,33.631159,-117.721914,1,Irvine,92618,Orange County
178365,36.848612,-119.795345,1,Fresno,93711,Fresno County
179121,34.063302,-117.611533,1,Ontario,91761,San Bernardino County
179590,33.879447,-117.883174,1,Fullerton,92831,Orange County
180589,34.818129,-118.882998,1,Lebec,93243,Kern County
180662,35.142173,-118.448948,1,Tehachapi,93561,Kern County
180688,33.54074,-116.740757,1,Anza,92539,Riverside County
180743,39.328884,-120.18251,1,Truckee,96161,Nevada County
180944,36.205363,-121.13294,1,King City,93930,Monterey County
180946,38.116879,-121.303011,1,Lodi,95242,San Joaquin County
180947,38.116911,-121.303007,1,Lodi,95242,San Joaquin County
180963,37.756805,-121.45868,1,Tracy,95304,San Joaquin County
180964,37.756814,-121.458596,1,Tracy,95304,San Joaquin County
181051,40.666925,-122.943789,1,Douglas City,96024,Trinity County
181124,33.877593,-117.592334,1,Corona,92882,Riverside County
181125,33.877588,-117.592295,1,Corona,92882,Riverside County
181126,33.877589,-117.592265,1,Corona,92882,Riverside County
181136,34.392261,-118.469941,1,Santa Clarita,91321,Los Angeles County
181319,33.929929,-116.974285,1,Beaumont,92223,Riverside County
181320,33.929869,-116.974286,1,Beaumont,92223,Riverside County
181476,33.562694,-117.201253,1,Murrieta,92562,Riverside County
181477,33.562677,-117.201593,1,Murrieta,92562,Riverside County
181479,33.562727,-117.20117,1,Murrieta,92562,Riverside County
181527,36.666225,-121.810828,1,Marina,93933,Monterey County
181529,36.666216,-121.810887,1,Marina,93933,Monterey County
181530,36.666217,-121.810856,1,Marina,93933,Monterey County
181591,38.598276,-121.429645,1,Sacramento,95815,Sacramento County
181592,38.598261,-121.429555,1,Sacramento,95815,Sacramento County
181598,39.308548,-120.545709,1,Soda Springs,95728,Placer County
181599,39.308573,-120.54572,1,Soda Springs,95728,Placer County
181642,36.834873,-121.39017,1,Hollister,95023,San Benito County
181643,36.834903,-121.390238,1,Hollister,95023,San Benito County
181655,36.707551,-119.776569,1,Fresno,93706,Fresno County
181714,38.115006,-121.394699,1,Lodi,95242,San Joaquin County
181723,38.913303,-120.003678,1,South Lake Tahoe,96150,El Dorado County
181771,33.899081,-117.556896,1,Corona,92879,Riverside County
181880,38.364793,-121.96797,1,Vacaville,95688,Solano County
181881,38.36486,-121.968013,1,Vacaville,95688,Solano County
182209,38.573005,-121.579329,1,West Sacramento,95691,Yolo County
182210,38.57299,-121.579352,1,West Sacramento,95691,Yolo County
182211,38.572973,-121.579381,1,West Sacramento,95691,Yolo County
182283,35.340259,-118.841267,1,Bakersfield,93307,Kern County
182284,35.340257,-118.841318,1,Bakersfield,93307,Kern County
182483,37.911934,-122.357639,1,Richmond,94804,Contra Costa County
182676,33.74584,-116.419043,1,Rancho Mirage,92270,Riverside County
183084,37.24724,-121.87439,1,San Jose,95118,Santa Clara County
183290,38.583815,-121.496127,1,Sacramento,95814,Sacramento County
183296,37.482163,-122.165846,1,Menlo Park,94025,San Mateo County
183297,37.482067,-122.165867,1,Menlo Park,94025,San Mateo County
183298,37.481841,-122.165909,1,Menlo Park,94025,San Mateo County
183299,37.482016,-122.165874,1,Menlo Park,94025,San Mateo County
183300,37.481884,-122.165901,1,Menlo Park,94025,San Mateo County
183301,37.481976,-122.165881,1,Menlo Park,94025,San Mateo County
183302,37.481791,-122.165919,1,Menlo Park,94025,San Mateo County
183303,37.4822,-122.165839,1,Menlo Park,94025,San Mateo County
183304,37.482111,-122.165856,1,Menlo Park,94025,San Mateo County
183305,37.481935,-122.165892,1,Menlo Park,94025,San Mateo County
183342,38.583748,-121.49614,1,Sacramento,95814,Sacramento County
183565,33.834316,-118.34842,20,Torrance,90503,Los Angeles County
183747,33.69673,-117.76321,4,Irvine,92620,Orange County
183748,34.10835,-117.66101,4,Upland,91786,San Bernardino County
183755,33.915705,-117.321035,1,Riverside,92508,Riverside County
183772,33.953873,-117.392634,1,Riverside,92506,Riverside County
183798,33.953809,-117.392636,1,Riverside,92506,Riverside County
183799,33.915655,-117.321038,1,Riverside,92508,Riverside County
183806,36.205346,-121.132968,1,King City,93930,Monterey County
183829,34.829254,-118.872293,1,Lebec,93243,Kern County
183830,35.351728,-118.913792,2,Bakersfield,93307,Kern County
183859,37.32986,-119.65786,4,Oakhurst,93644,Madera County
183939,35.648179,-117.827084,1,Inyokern,93527,Kern County
184052,38.160458,-121.689058,1,Rio Vista,94571,Solano County
184085,38.266874,-122.793233,1,Petaluma,94952,Sonoma County
184224,40.868265,-124.085135,1,Arcata,95521,Humboldt County
184579,37.783582,-122.249498,5,Alameda,94501,Alameda County
184580,33.726417,-118.268574,6,San Pedro,90731,Los Angeles County
184581,32.727118,-117.181894,8,San Diego,92101,San Diego County
184582,37.812467,-122.362181,10,San Francisco,94130,Alameda County
184584,38.256793,-122.800317,14,Petaluma,94952,Sonoma County
184844,32.6701,-117.1101,1,San Diego,92132,San Diego County
184855,34.200101,-118.173127,2,La Canada Flintridge,91011,Los Angeles County
184905,40.868249,-124.0851,1,Arcata,95521,Humboldt County
184977,37.30017635755694,-122.0061617460327,2,San Jose,95129,Santa Clara County
184984,36.005766,-119.959081,4,Kettleman City,93239,Kings County
184997,35.750048,-119.241088,4,Delano,93215,Kern County
184998,36.491743,-119.520048,2,Kingsburg,93631,Tulare County
184999,36.107852,-119.324771,4,Tulare,93274,Tulare County
185000,36.75814,-119.827012,4,Fresno,93728,Fresno County
185001,36.945755,-120.057961,4,Madera,93637,Madera County
185122,37.27544,-121.85435,3,San Jose,95136,Santa Clara County
185130,36.108241,-119.322261,2,Tulare,93274,Tulare County
185156,32.84225,-116.98332,3,Santee,92071,San Diego County
185243,33.687089,-117.827036,1,Irvine,92606,Orange County
185244,33.687116,-117.827007,1,Irvine,92606,Orange County
185257,33.16662,-117.2219,4,Vista,92083,San Diego County
185258,32.80797,-116.96808,4,El Cajon,92020,San Diego County
185311,38.364194,-122.524081,1,Glen Ellen,95442,Sonoma County
185369,35.702077,-117.868569,1,Inyokern,93527,Kern County
185373,33.98645,-118.10495,4,Pico Rivera,90660,Los Angeles County
185375,33.01964,-117.07431,4,San Diego,92128,San Diego County
185383,35.057478,-118.1743,1,Mojave,93501,Kern County
185397,35.057456,-118.174426,1,Mojave,93501,Kern County
185399,35.057462,-118.174343,1,Mojave,93501,Kern County
185400,35.057478,-118.174327,1,Mojave,93501,Kern County
185486,35.74958763037585,-120.6967915185996,2,San Miguel,93451,San Luis Obispo County
185583,37.93447,-122.07315,3,Pleasant Hill,94523,Contra Costa County
186050,36.8059,-119.77423,4,Fresno,93710,Fresno County
186085,38.89982,-121.067582,1,Auburn,95603,Placer County
186089,38.36805,-122.71497,4,Rohnert Park,94928,Sonoma County
186181,37.29756,-120.483465,12,Merced,95340,Merced County
186207,35.0319,-116.469128,2,Baker,92309,San Bernardino County
186208,35.435299,-115.70199,2,Nipton,92364,San Bernardino County
186209,35.434023,-115.699267,2,Nipton,92364,San Bernardino County
186242,36.570071,-121.950395,1,Del Monte Forest,93953,Monterey County
186282,33.92931,-118.32674,4,Inglewood,90303,Los Angeles County
186309,38.653708,-121.123351,1,Folsom,95630,Sacramento County
186310,38.653726,-121.123424,1,Folsom,95630,Sacramento County
186540,33.760055,-118.135638,1,Long Beach,90803,Los Angeles County
186541,33.760191,-118.136057,1,Long Beach,90803,Los Angeles County
186550,33.80391,-118.0141,2,Cypress,90630,Orange County
186857,38.773025,-121.265177,2,Roseville,95678,Placer County
186866,33.109255,-116.674411,8,Santa Ysabel,92070,San Diego County
186874,37.972834,-120.653296,12,Copperopolis,95228,Calaveras County
186875,37.946857,-121.739623,16,Brentwood,94513,Contra Costa County
186876,38.817467,-121.189455,8,Loomis,95650,Placer County
187034,34.44201,-119.25891,4,Ojai,93023,Ventura County
187151,38.637266,-121.504748,2,Sacramento,95834,Sacramento County
187165,36.836997,-119.699077,12,Clovis,93612,Fresno County
187279,37.372459,-122.05705,16,Sunnyvale,94087,Santa Clara County
187287,35.034153,-116.471447,2,Baker,92309,San Bernardino County
187616,38.29665,-122.30294,4,Napa,94558,Napa County
187822,36.586442,-121.848634,1,Monterey,93940,Monterey County
187826,36.586429,-121.848607,1,Monterey,93940,Monterey County
187828,36.586452,-121.84866,1,Monterey,93940,Monterey County
187829,36.586465,-121.848686,1,Monterey,93940,Monterey County
187838,33.70962,-117.95404,4,Fountain Valley,92708,Orange County
187908,37.51923,-121.99236,4,Newark,94560,Alameda County
187956,36.621965,-121.844121,12,Sand City,93955,Monterey County
187957,33.706792,-117.785223,16,Irvine,92604,Orange County
187967,38.598859,-121.501836,4,Sacramento,95814,Sacramento County
188023,37.40098,-122.10866,6,Mountain View,94040,Santa Clara County
189097,34.019522,-118.39974,1,Culver City,90232,Los Angeles County
189368,32.822133,-117.226493,1,San Diego,92117,San Diego County
189585,33.77076,-118.37069,3,Rolling Hills Estates,90274,Los Angeles County
189648,38.436895,-121.397472,2,Elk Grove,95624,Sacramento County
189687,33.977786,-118.188596,8,Bell,92345,Los Angeles County
189727,37.753338,-121.459754,1,Tracy,95377,San Joaquin County
189728,37.753335,-121.459573,1,Tracy,95377,San Joaquin County
189729,37.753332,-121.459617,1,Tracy,95377,San Joaquin County
189730,37.753325,-121.459695,1,Tracy,95377,San Joaquin County
189890,33.928077,-116.945267,1,Banning,92220,Riverside County
190066,33.60568,-117.68901,6,Mission Viejo,92691,Orange County
190098,37.05477,-120.87648,4,Los Banos,93635,Merced County
190269,33.227963,-116.976294,1,Valley Center,92082,San Diego County
190312,32.74145,-117.05656,3,San Diego,92115,San Diego County
190399,38.63995,-121.4992,4,Sacramento,95834,Sacramento County
190400,38.80499,-121.20763,6,Rocklin,95677,Placer County
190401,38.56284,-121.49766,6,Sacramento,95818,Sacramento County
190403,38.60037,-121.40186,6,Sacramento,95825,Sacramento County
190404,38.54908,-121.42751,6,Sacramento,95817,Sacramento County
190405,38.43898,-121.41814,4,Sacramento,95823,Sacramento County
190409,38.58899,-121.55108,3,West Sacramento,95605,Yolo County
190410,38.67789,-121.58925,8,Sacramento,95837,Sacramento County
190414,38.41118,-121.39095,3,Elk Grove,95758,Sacramento County
190415,38.64967,-121.38488,3,North Highland,95660,Sacramento County
190418,38.49821,-121.4342,4,Sacramento,95823,Sacramento County
190424,33.67158,-117.95509,6,Huntington Beach,92646,Orange County
190427,37.22793,-121.98187,4,Los Gatos,95030,Santa Clara County
190429,38.64298,-121.18864,4,Folsom,95630,Sacramento County
190432,38.54566,-121.74202,4,Davis,95616,Yolo County
190433,34.05794,-118.41993,3,Los Angeles,90067,Los Angeles County
190447,38.57614,-121.48573,4,Sacramento,95814,Sacramento County
190448,38.64163,-121.53259,4,Sacramento,95834,Sacramento County
190449,38.56462,-121.46848,3,Sacramento,95816,Sacramento County
190467,34.281476,-118.441671,12,San Fernando,91340,Los Angeles County
190468,38.709843,-120.842261,8,Placerville,95667,El Dorado County
190469,35.253723,-120.684236,16,San Luis Obispo,93405,San Luis Obispo County
190475,37.782076,-122.447026,34,San Francisco,94118,
190478,39.421141,-123.807353,12,Fort Bragg,95437,Mendocino County
190479,41.495392,-120.559776,8,Alturas,96101,Modoc County
190504,41.701531,-122.645088,12,Yreka,96097,Siskiyou County
190671,34.03606,-118.68393,3,Malibu,90265,Los Angeles County
190734,37.22184,-121.86325,4,San Jose,95120,Santa Clara County
190761,35.61541,-119.65834,4,Lost Hills,93249,Kern County
190795,33.861777,-117.876191,1,Placentia,92870,Orange County
190811,37.618958,-122.440661,12,San Bruno,94066,San Mateo County
191210,34.106894,-118.252569,1,Los Angeles,90039,Los Angeles County
191211,37.356213,-118.399776,1,Bishop,93514,Inyo County
191215,34.080344,-118.219012,1,Los Angeles,90031,Los Angeles County
191265,36.067663,-119.017338,2,Porterville,93257,Tulare County
191283,38.247556,-122.068021,1,Fairfield,94533,Solano County
191502,34.073198,-117.751889,2,Pomona,91767,Los Angeles County
191517,35.126876,-120.595873,8,Arroyo Grande,93420,San Luis Obispo County
191519,37.250787,-121.860764,24,San Jose,95123,Santa Clara County
191559,37.98352,-122.31927,4,Richmond,94806,Contra Costa County
191560,34.59819,-120.13038,4,Solvang,93463,Santa Barbara County
191562,38.77165,-121.27043,6,Roseville,95678,Placer County
191577,37.251003,-121.858358,1,San Jose,95123,Santa Clara County
191589,37.251002,-121.858457,1,San Jose,95123,Santa Clara County
191648,37.481574,-122.174958,1,Menlo Park,94025,San Mateo County
191697,33.914603,-117.883758,20,Brea,92821,Orange County
191698,33.97597,-117.55686,16,Eastvale,91752,Riverside County
191699,35.094616,-119.040045,20,Bakersfield,93313,Kern County
192021,34.155583,-118.395947,8,Valley Village,91607,Los Angeles County
192054,37.656204,-122.411246,3,South San Francisco,94080,San Mateo County
192570,37.64528,-122.06332,4,Hayward,94544,Alameda County
192650,37.32267,-121.91359,3,San Jose,95126,Santa Clara County
192694,34.059093,-118.251429,3,Los Angeles,90012,Los Angeles County
192748,37.81756,-120.05887,4,Groveland,95321,Mariposa County
192796,34.14994,-118.43972,4,Sherman Oaks,91423,Los Angeles County
193010,37.92456,-122.327559,1,Richmond,94804,Contra Costa County
193254,36.836683,-119.879938,1,Fresno,93722,Fresno County
193255,36.83668,-119.879896,1,Fresno,93722,Fresno County
193256,36.836682,-119.879841,1,Fresno,93722,Fresno County
193257,36.836685,-119.8798,1,Fresno,93722,Fresno County
193453,38.72688,-120.80303,4,Placerville,95667,El Dorado County
193454,34.92237,-120.43303,4,Santa Maria,93454,Santa Barbara County
193472,34.07071,-117.97825,4,Baldwin Park,91706,Los Angeles County
193585,39.72766,-121.84034,4,Chico,95928,Butte County
193746,38.550057,-121.694023,1,Davis,95618,Yolo County
194065,33.994487,-117.899717,20,City of Industry,91748,Los Angeles County
194068,33.475149,-117.12932,8,Temecula,92592,Riverside County
194069,32.911788,-117.145678,16,San Diego,92126,San Diego County
194071,34.007148,-118.149783,20,Commerce,90040,Los Angeles County
194075,34.002241,-117.731178,16,Chino Hills,91709,San Bernardino County
194083,34.07742,-118.100073,20,San Gabriel,91776,Los Angeles County
194087,36.850298,-119.791291,8,Fresno,93720,Fresno County
194089,33.12482,-117.319244,16,Carlsbad,92008,San Diego County
194090,33.136529,-117.175992,20,San Marcos,92069,San Diego County
194237,41.93302,-124.165032,2,Smith River,95567,Del Norte County
194973,32.879692,-117.221612,1,La Jolla,92037,San Diego County
194974,32.879741,-117.221769,1,La Jolla,92037,San Diego County
194975,32.879671,-117.221378,1,La Jolla,92037,San Diego County
194976,32.879627,-117.221382,1,La Jolla,92037,San Diego County
194977,32.879695,-117.221756,1,La Jolla,92037,San Diego County
195695,34.985735,-118.943854,76,Arvin,93203,Kern County
195698,33.991758,-117.927985,8,Rowland Heights,91748,Los Angeles County
195777,34.135162,-117.195175,8,Highland,92346,San Bernardino County
195781,34.421562,-119.631365,8,Montecito,93108,Santa Barbara County
195845,38.114832,-121.394698,1,Lodi,95242,San Joaquin County
196048,37.055397,-120.8352,1,Los Banos,93635,Merced County
196254,38.581244,-121.500898,20,Sacramento,95814,Sacramento County
196260,34.106536,-117.526903,8,Rancho Cucamonga,91739,San Bernardino County
196262,37.584064307798,-121.323011555838,2,Westley,95387,Stanislaus County
196263,37.5811389543982,-121.323074213008,2,Westley,95387,Stanislaus County
196265,36.0448567688936,-117.946038832884,2,Olancha,95345,Inyo County
196266,36.9461291093267,-118.238987783155,2,Independence,95326,Inyo County
196267,35.0059171095433,-117.719574109284,1,Boron,93516,Kern County
196268,35.00777154,-117.7182907,1,Boron,93516,Kern County
196269,39.2401655852096,-122.180431214495,1,Williams,95987,Colusa County
196270,39.2421681916903,-122.183340365815,1,Williams,95987,Colusa County
196452,33.899026,-117.556894,1,Corona,92879,Riverside County
196523,40.430917,-120.657908,8,Susanville,96130,Lassen County
196530,36.974618,-122.024487,1,Santa Cruz,95060,Santa Cruz County
197424,34.439989,-119.753686,16,Santa Barbara,93105,Santa Barbara County
197441,38.70344091833183,-122.8577444897575,4,Geyserville,95441,Sonoma County
197916,33.921956,-116.955913,1,Beaumont,92223,Riverside County
197917,33.794775,-116.386071,1,Palm Desert,92211,Riverside County
197928,33.921949,-116.955883,1,Beaumont,92223,Riverside County
197932,33.794774,-116.386098,1,Palm Desert,92211,Riverside County
197933,33.794773,-116.386128,1,Palm Desert,92211,Riverside County
197934,33.794772,-116.386157,1,Palm Desert,92211,Riverside County
197947,34.392319,-118.469933,1,Santa Clarita,91321,Los Angeles County
198000,38.291627,-122.452213,8,Sonoma,95476,Sonoma County
198007,38.001656,-121.291112,4,Stockton,95210,San Joaquin County
198008,36.203087,-121.137725,2,King City,93930,Monterey County
198030,37.9836335111794,-121.34175077409,1,Stockton,95207,San Joaquin County
198122,40.18162,-122.219647,1,Red Bluff,96080,Tehama County
198153,40.181671,-122.219647,1,Red Bluff,96080,Tehama County
198154,40.181645,-122.219648,1,Red Bluff,96080,Tehama County
198159,40.586094,-122.348823,1,Redding,96003,Shasta County
198160,40.454767,-122.295633,1,Anderson,96007,Shasta County
198181,41.30991,-122.316518,1,Mount Shasta,96067,Siskiyou County
198184,41.222996,-122.276237,1,Dunsmuir,96025,Siskiyou County
198204,41.702338,-122.645127,1,Yreka,96097,Siskiyou County
198205,41.399114,-122.379589,1,Weed,96094,Siskiyou County
199061,38.596793,-121.444849,4,Sacramento,95815,Sacramento County
