Latitude,Longitude,Details,Required Chargers
38.1860098,-122.2601691,Vehicles Nearby: 2146,135
38.4423572,-122.6745352,Vehicles Nearby: 583,37
33.57093000000009,-117.77304199999995,Vehicles Nearby: 14536,909
36.65206499999999,-119.906591,Vehicles Nearby: 132,9
38.3938372,-120.6535458,Vehicles Nearby: 41,3
33.02090799999997,-117.19034599999993,Vehicles Nearby: 21693,1356
38.628217,-123.160834,Vehicles Nearby: 34,3
40.959368,-124.05123600000002,Vehicles Nearby: 222,14
32.770197,-115.59858999999999,Vehicles Nearby: 217,14
36.8378683,-119.68617,Vehicles Nearby: 3196,200
38.80826400000001,-122.539952,Vehicles Nearby: 166,11
39.11183299999999,-120.877969,Vehicles Nearby: 107,7
35.3855515,-119.1119803,Vehicles Nearby: 1010,64
37.171267,-122.149524,Vehicles Nearby: 247,16
34.441370000000006,-119.514092,Vehicles Nearby: 397,25
33.34343799999999,-117.31724999999999,Vehicles Nearby: 501,32
33.6344767,-117.9184402,Vehicles Nearby: 16708,1045
34.866894,-118.339832,Vehicles Nearby: 184,12
33.399248,-118.435601,Vehicles Nearby: 31,2
33.88257899999997,-117.44230299999995,Vehicles Nearby: 3829,240
33.8556925,-118.1667143,Vehicles Nearby: 9946,622
37.613574,-122.4863381,Vehicles Nearby: 17166,1073
36.245404,-118.693313,Vehicles Nearby: 36,3
37.87168,-121.59706599999998,Vehicles Nearby: 3090,194
37.830267000000006,-121.20102,Vehicles Nearby: 528,33
34.1390039,-117.706921,Vehicles Nearby: 6898,432
34.11160499999998,-117.377406,Vehicles Nearby: 1374,86
37.508765,-119.982496,Vehicles Nearby: 75,5
39.215586000000016,-121.20324,Vehicles Nearby: 167,11
37.160846000000014,-121.98396600000002,Vehicles Nearby: 4874,305
37.60590499999998,-122.12687300000003,Vehicles Nearby: 8864,554
34.2007767,-118.4143209,Vehicles Nearby: 21477,1343
36.82574499999999,-121.518587,Vehicles Nearby: 148,10
38.511992,-121.096261,Vehicles Nearby: 220,14
33.76858400000002,-116.42998799999992,Vehicles Nearby: 2700,169
35.303925,-120.256566,Vehicles Nearby: 38,3
37.9737519,-120.3620445,Vehicles Nearby: 221,14
35.401934,-120.799362,Vehicles Nearby: 217,14
39.1418718,-120.1543864,Vehicles Nearby: 126,8
37.04343399999999,-120.033693,Vehicles Nearby: 126,8
38.990030000000026,-121.114408,Vehicles Nearby: 1013,64
37.667405,-120.629404,Vehicles Nearby: 72,5
33.492391,-116.837955,Vehicles Nearby: 42,3
34.65353300000001,-120.007153,Vehicles Nearby: 166,11
37.37109099999999,-121.80075200000003,Vehicles Nearby: 12231,765
34.36811,-118.48903799999998,Vehicles Nearby: 6133,384
37.8995587,-121.8733991,Vehicles Nearby: 3038,190
33.8040036,-118.350904,Vehicles Nearby: 19391,1212
38.0161184,-122.6618664,Vehicles Nearby: 652,41
34.177082999999996,-117.25476299999998,Vehicles Nearby: 1634,103
32.72191899999999,-116.78820399999998,Vehicles Nearby: 299,19
33.9559109,-117.3321018,Vehicles Nearby: 4676,293
36.624539,-119.671874,Vehicles Nearby: 266,17
37.88909799999999,-122.03755300000002,Vehicles Nearby: 12094,756
38.82305800000002,-123.063891,Vehicles Nearby: 201,13
38.528079000000034,-122.82134900000003,Vehicles Nearby: 2192,137
37.84064500000006,-122.114877,Vehicles Nearby: 12007,751
39.884654,-121.586789,Vehicles Nearby: 19,2
33.8739847,-117.8709131,Vehicles Nearby: 17620,1102
38.060475000000054,-122.50849599999997,Vehicles Nearby: 4635,290
34.757047,-117.350142,Vehicles Nearby: 71,5
35.889811,-120.06859,Vehicles Nearby: 12,1
37.554268999999984,-120.95152299999998,Vehicles Nearby: 706,45
34.26587899999999,-118.45674799999999,Vehicles Nearby: 10744,672
34.19568500000002,-118.49075199999997,Vehicles Nearby: 20184,1262
34.05940999999997,-117.67401100000005,Vehicles Nearby: 11811,739
40.336387,-122.448511,Vehicles Nearby: 93,6
39.48718500000001,-123.74196299999998,Vehicles Nearby: 124,8
34.404104,-118.897776,Vehicles Nearby: 273,18
38.189115,-120.638708,Vehicles Nearby: 19,2
33.4617564,-117.6963287,Vehicles Nearby: 5510,345
34.1927085,-118.5715064,Vehicles Nearby: 22685,1418
34.139459999999985,-118.16664900000004,Vehicles Nearby: 24247,1516
37.988451000000026,-122.01300100000003,Vehicles Nearby: 5436,340
33.08239999999998,-117.12764100000004,Vehicles Nearby: 10126,633
37.671103000000016,-121.40655900000002,Vehicles Nearby: 1341,84
32.7220617,-117.1289514,Vehicles Nearby: 12601,788
35.886767,-120.608661,Vehicles Nearby: 38,3
33.2079607,-117.2819851,Vehicles Nearby: 6754,423
36.72725,-120.123426,Vehicles Nearby: 89,6
37.3366639,-119.4198873,Vehicles Nearby: 6,1
38.39330000000001,-122.74504800000003,Vehicles Nearby: 2024,127
34.1849261,-118.77057,Vehicles Nearby: 7720,483
38.4978142,-122.8996465,Vehicles Nearby: 167,11
36.248797,-121.386631,Vehicles Nearby: 71,5
37.7377092,-122.239576,Vehicles Nearby: 9528,596
